Tory	консерва'тор
reef	риф
contradict	пере'чить
thwart	пере'чить
small and secluded monastery	скит
litre	литро'вый
uniform	унифо'рма
circus staff	унифо'рма
local trade union committee	местко'м
under	испо'дний
rebel	повста'нец
insurgent	повста'нец
insurrectionist	повста'нец
steal	вы'красть
caterpillar	гу'сеничный
plan	замышля'ть
scheme	замышля'ть
conceive	замышля'ть
intend	замышля'ть
contemplate	замышля'ть
visual	визуа'льный
incandesce	накали'ть
practise	практикова'ть
be a probationer	практикова'ть
practise medicine	практикова'ть
practise law	практикова'ть
touch	сравни'ться
come up	сравни'ться
clue	заце'пка
peg	заце'пка
hook	заце'пка
pretext	заце'пка
hitch	заце'пка
snag	заце'пка
supportable	сно'сный
tolerable	сно'сный
fairly good	сно'сный
send whirling	закружи'ть
make dizzy	закружи'ть
seclude oneself	уедини'ться
chief of city police	полицейме'йстер
adopt	усынови'ть
request	затре'бовать
require	затре'бовать
ask	затре'бовать
send an order	затре'бовать
write	затре'бовать
social outcast	изго'й
stir up	замути'ть
make dull	замути'ть
Two events at same time	накла'дка
double booking	накла'дка
hair-piece	накла'дка
false hair	накла'дка
slip	накла'дка
blunder	накла'дка
unanimously	единоду'шно
by common consent	единоду'шно
as one man	единоду'шно
thirty-hundred-weight lorry	полу'торка
one-and-a-half-ton truck	полу'торка
fig	инжи'р
cowberries	брусни'ка
red whortleberries	брусни'ка
mountain cranberries	брусни'ка
cowberry	брусни'ка
red whortleberry	брусни'ка
mountain cranberry	брусни'ка
squeal	пропища'ть
give a squeal	пропища'ть
crop	зоб
craw	зоб
goitre	зоб
wen	зоб
prompt	поспе'шный
hasty	поспе'шный
hurried	поспе'шный
rash	поспе'шный
thoughtless	поспе'шный
mutually	взаи'мно
reciprocally	взаи'мно
washer	ша'йба
puck	ша'йба
lies	брехня'
get a place	пристра'иваться
be settled	пристра'иваться
be fixed up	пристра'иваться
join up	пристра'иваться
form up	пристра'иваться
join	пристра'иваться
take up	пристра'иваться
formation	пристра'иваться
legalize	узако'нить
legitimate	узако'нить
legitimatize	узако'нить
inveterate	застаре'лый
chronic	застаре'лый
get better	выздора'вливать
recover	выздора'вливать
convalesce	выздора'вливать
be convalescent	выздора'вливать
order	предпи'сывать
direct	предпи'сывать
prescribe	предпи'сывать
eight	восьмёрка
the eight	восьмёрка
eat away	изъе'сть
corrode	изъе'сть
psychotherapy	психотерапи'я
hypnotize	загипнотизи'ровать
mesmerize	загипнотизи'ровать
precept	поуче'ние
lesson	поуче'ние
lecture	поуче'ние
sermon	поуче'ние
homily	поуче'ние
kingly	ца'рственный
regal	ца'рственный
jump	сигану'ть
leap	сигану'ть
recline	возлежа'ть
lyric poet	ли'рик
idle	проболта'ться
loaf	проболта'ться
dignitary	вельмо'жа
high official	вельмо'жа
grandee	вельмо'жа
exhibit	выставля'ться
show off	выставля'ться
Adjective of контакт	конта'ктный
spit with disgust	отплёвываться
lobule	до'лька
clove	до'лька
it is safe	безопа'сно
safely	безопа'сно
detection	сыск
infirm	не'мощный
sick	не'мощный
feeble	не'мощный
sickly	не'мощный
get rich	разжи'ться
make a pile	разжи'ться
come	разжи'ться
get hold	разжи'ться
Tip	чаевой
adherence to principle	принципиа'льность
small	ме'лочной
sovereign	сувере'нный
twenty-four-hour	круглосу'точный
round-the-clock	круглосу'точный
Adjective of сюжет	сюже'тный
with a plot	сюже'тный
get dry	подсо'хнуть
dry off	подсо'хнуть
dry out a little	подсо'хнуть
shake out	вытря'хивать
drop	вытря'хивать
let fall	вытря'хивать
lack of food	голоду'ха
starvation	голоду'ха
comparative	сравни'тельный
sit out	отсиде'ться
sit snug	отсиде'ться
sit on the fence	отсиде'ться
tumble	вва'ливаться
barge	вва'ливаться
burst	вва'ливаться
mumps	сви'нка
consumption	чахо'тка
pink-cheeked	розовощёкий
rosy-cheeked	розовощёкий
fallen trees	валежник
twigs and branches	валежник
ruin oneself	разори'ться
curse	разори'ться
swear	разори'ться
rind	кожура'
peel	кожура'
skin	кожура'
rename	перекрести'ть
swell	моло'дчик
cut-throats	моло'дчик
fauna	фа'уна
subject	подлежа'щее
service	серви'з
set	серви'з
hysterical	истери'чный
Vietnamese	вьетна'мец
the Vietnamese	вьетна'мец
of seventeen years	семнадцатиле'тний
seventeen-year	семнадцатиле'тний
of seventeen	семнадцатиле'тний
seventeen	семнадцатиле'тний
seventeen-year-old boy	семнадцатиле'тний
well-founded	обосно'ванный
grounded	обосно'ванный
valid	обосно'ванный
sound	обосно'ванный
fill	напусти'ть
let loose	напусти'ть
set	напусти'ть
get ready	изгото'виться
place oneself in readiness	изгото'виться
Adjective of оккупация	оккупацио'нный
videotape recorder	видеомагнитофо'н
predominance	преоблада'ние
prevalence	преоблада'ние
sing	воспева'ть
glorify	воспева'ть
celebrate	воспева'ть
borrow	задолжа'ть
be in debt	задолжа'ть
run into debt	задолжа'ть
owe	задолжа'ть
Adjective of лодка	ло'дочный
non-aggression	ненападе'ние
Adjective of парча	парчо'вый
sale	распрода'жа
clearance sale	распрода'жа
whetstone	точи'ло
grindstone	точи'ло
dividend	дивиде'нд
apathetic	безуча'стный
indifferent	безуча'стный
upholstering	оби'вка
upholstery	оби'вка
reject as defective	забракова'ть
reject	забракова'ть
goalkeeper	врата'рь
analytic geometry	анали'тика
bud	буто'н
carelessness	неосторо'жность
imprudence	неосторо'жность
stitch	стежо'к
gathering	ско'пище
crowd	ско'пище
littoral	примо'рье
seaside	примо'рье
adherence	приве'рженность
devotion	приве'рженность
fidelity	приве'рженность
horizon	кругозо'р
mental outlook	кругозо'р
freckled	конопа'тый
pock-marked	конопа'тый
cut in	вруби'ть
cut	вруби'ть
raise	возвыша'ть
elevate	возвыша'ть
ennoble	возвыша'ть
fertile	плодоро'дный
fecund	плодоро'дный
error	неиспра'вность
disrepair	неиспра'вность
faultiness	неиспра'вность
carelessness	неиспра'вность
big-nosed	носа'тый
grateful	призна'тельный
thankful	призна'тельный
suppression	пресече'ние
Adjective of булыжник	булы'жный
cover	застла'ть
cloud	застла'ть
screen	застла'ть
hide from view	застла'ть
slot	паз
groove	паз
damask steel	була'т
sword	була'т
mourning	тра'ур
review	смотрово'й
Englishwoman	англича'нка
liana	лиа'на
Finn	финн
separate	отделя'ться
get detached	отделя'ться
come off	отделя'ться
languish	разомле'ть
grow languid	разомле'ть
get intoxicated	пьяне'ть
acrobat	акроба'т
Shanghai	Шанха'й
liveliness	жи'вость
vivacity	жи'вость
animation	жи'вость
sprightliness	жи'вость
verve	жи'вость
classmate	одноку'рсник
peer	одноку'рсник
strike strike a blow	садану'ть
treat oneself	угоща'ться
regale	угоща'ться
coat	прома'зать
oil	прома'зать
miss	прома'зать
fail to hit	прома'зать
normative	нормати'вный
have a nap	подрема'ть
doze	подрема'ть
haemoglobin	гемоглоби'н
quick-witted	дога'дливый
keen-witted	дога'дливый
quick of apprehension	дога'дливый
on the uptake	дога'дливый
shrewd	дога'дливый
penetrating	дога'дливый
dash	наплыва'ть
run	наплыва'ть
form	наплыва'ть
settle down	подключа'ться
get the hang of things	подключа'ться
wind-fallen trees	бурело'м
phlegmatic	флегмати'чный
perfect	безупре'чно
flawless	безупре'чно
impeccable	безупре'чно
glide down	соска'льзывать
slip	соска'льзывать
enrich	обогати'ть
concentrate	обогати'ть
wail	голоси'ть
sing loudly	голоси'ть
cry	голоси'ть
Adjective of библиотека	библиоте'чный
simple	незате'йливый
unpretentious	незате'йливый
clip on the back of the head	подзаты'льник
melancholy	меланхоли'чный
melancholic	меланхоли'чный
rental	напрока'т
warm	пригре'ть
give shelter	пригре'ть
treat kindly	пригре'ть
persecution	гоне'ние
quarrel	брани'ться
abuse one another	брани'ться
abuse each other	брани'ться
swear	брани'ться
hominy	мамалы'га
polenta	мамалы'га
extortion	вымога'тельство
blackmail	вымога'тельство
languish	томле'ние
cementation	томле'ние
regeneration	перерожде'ние
degeneration	перерожде'ние
Venetian blind	жалюзи'
jalousie	жалюзи'
underpants	подшта'нники
liar	лжец
no wonder	немудрено
small wonder	немудрено
sulk	ду'ться
be sulky	ду'ться
be in the sulks	ду'ться
pout	ду'ться
play with abandon	ду'ться
bore	проверну'ть
perforate	проверну'ть
pierce	проверну'ть
carry through	проверну'ть
rush through	проверну'ть
dainty	ла'комый
fond	ла'комый
insure	застрахова'ть
artificial	де'ланный
simulated	де'ланный
feigned	де'ланный
affected	де'ланный
slag	шлак
dross	шлак
navigation	навига'ция
pilotage proper	навига'ция
double-barrel	двуство'лка
double-barrelled gun	двуство'лка
wisp of bast	моча'лка
hinder	сте'снять
hamper	сте'снять
embarrass	сте'снять
non-fulfilment	невыполне'ние
failure to execute	невыполне'ние
to carry out	невыполне'ние
to comply with	невыполне'ние
boundary path	межа'
vaseline	вазели'н
echo	о'тзвук
repercussion	о'тзвук
illiterate	безгра'мотный
ignorant	безгра'мотный
mink	и'лька
accordion	аккордео'н
heating	нагрева'ние
get dry	просо'хнуть
dry	просо'хнуть
grind	отшлифова'ть
burnish	отшлифова'ть
polish	отшлифова'ть
urinate	мочити'ться
water	мочити'ться
it is a sin	грешно
circulate	циркули'ровать
past	исте'кший
last	исте'кший
manufactory	мануфакту'ра
textile mill	мануфакту'ра
textiles	мануфакту'ра
drapery	мануфакту'ра
dress materials	мануфакту'ра
begin to snore	захрапе'ть
cough	пока'шлять
bound	перебе'жка
rush	перебе'жка
tease	зади'ра
bully	зади'ра
run	втыка'ть
stick	втыка'ть
drive	втыка'ть
plasticine	пластили'н
stunning	сногсшиба'тельный
fill with smoke or fumes	накури'ть
distil	накури'ть
oblong	удлинённый
elongated	удлинённый
tack	лави'ровать
manoeuvre	лави'ровать
difference	ра'зность
inseparable	неразлу'чный
entry	вхожде'ние
to the bottom	донизу
talkative	словоохо'тливый
loquacious	словоохо'тливый
garrulous	словоохо'тливый
dale	дол
vale	дол
shine brightly	лучи'ться
be radiant	лучи'ться
luxuriate	не'житься
punish	покара'ть
chastise	покара'ть
inflict penalty	покара'ть
admirer	ухажёр
burn out	перегоре'ть
fuse	перегоре'ть
burn through	перегоре'ть
rot through	перегоре'ть
dancer	танцо'вщица
intelligible	вразуми'тельный
perspicuous	вразуми'тельный
persuasive	вразуми'тельный
instructive	вразуми'тельный
Lithuanian	лито'вец
worn next to the skin	нате'льный
Adjective of брюки	брю'чный
begin to fidget	заёрзать
glowering	цвете'ние
florescence	цвете'ние
blossoming	цвете'ние
gangsterism	бандити'зм
cost	себесто'имость
cost price	себесто'имость
wide-brimmed	широкопо'лый
full-skirted	широкопо'лый
life-giving	живи'тельный
vivifying	живи'тельный
crisp	живи'тельный
bracing	живи'тельный
animating	живи'тельный
smoke	чади'ть
emit fumes	чади'ть
extraordinary	внеочередно'й
special	внеочередно'й
out of turn	внеочередно'й
out of order	внеочередно'й
plastic	пласти'ческий
show mercy	милова'ть
pardon	милова'ть
grant pardon	милова'ть
caress	милова'ть
fondle	милова'ть
Little sister	сестри'чка
air terminal	аэровокза'л
spread	разнести'сь
resound	разнести'сь
member of an underground organization	подпо'льщик
one working illegally	подпо'льщик
Adjective of марля	ма'рлевый
inhuman	бесчелове'чный
brutal	бесчелове'чный
sabotage	сабота'ж
wash-hand-stand	рукомо'йник
wash-stand	рукомо'йник
take a hair of the dog that bit you	опохмели'ться
calculate	вычисля'ть
compute	вычисля'ть
crush	примя'ть
trample down	примя'ть
tread down	примя'ть
flatten	примя'ть
make flat	примя'ть
insure	страхова'ть
stand by	страхова'ть
register	реги'стр
illusive	иллюзо'рный
illusory	иллюзо'рный
bridle	узде'чка
fraenum	узде'чка
doze	полусо'н
light slumber	полусо'н
somnolence	полусо'н
sweet	конфе'тка
bon-bon	конфе'тка
sweetmeats	конфе'тка
candy	конфе'тка
apathetically	безуча'стно
with indifference	безуча'стно
without luggage	налегке'
lightly clad	налегке'
merciless	немилосе'рдный
unmerciful	немилосе'рдный
defecate	га'дить
foul	га'дить
make mischief	га'дить
play dirty tricks	га'дить
convictions	суди'мость
tomato	тома'тный
boggy	боло'тистый
marshy	боло'тистый
swampy	боло'тистый
hundredth part	со'тка
Brazilian	брази'льский
come true	сбыва'ться
be realized	сбыва'ться
safeguarding	охране'ние
protection	охране'ние
screen	охране'ние
lament	посе'товать
complain	посе'товать
embitter	обозли'ть
rouse the spite	обозли'ть
serous	серо'зный
trolleybus	тролле'йбусный
bamboo	бамбу'к
vaccine	вакци'на
antiquated	де'довский
old-world	де'довский
puff-ball	дождеви'к
raincoat	дождеви'к
Adjective of бульвар	бульва'рный
repeated	многокра'тный
reiterated	многокра'тный
reiterative	многокра'тный
multiple	многокра'тный
frequentative	многокра'тный
Milan	Мила'н
patriarchal	патриарха'льный
serviceman	арме'ец
soldier	арме'ец
bind round with metal	окова'ть
diuretic	мочего'нный
swastika	сва'стика
fylfot	сва'стика
enjoying full rights	полнопра'вный
competent	полнопра'вный
wrong	предосуди'тельный
blameworthy	предосуди'тельный
blamable	предосуди'тельный
reprehensible	предосуди'тельный
be imbued	проника'ться
be filled	проника'ться
distilled	дистиллиро'ванный
consistence	консисте'нция
really	по'длинно
loud	громогласно
in a loud voice	громогласно
openly	громогласно
publicly	громогласно
heap	навороти'ть
pile up	навороти'ть
slip	прошмыгну'ть
steal	прошмыгну'ть
broadcasting	веща'ние
come true	сбыть
tub	бадья'
inch	дюйм
one whose name-day it is	имени'нник
bite	покуса'ть
sting	покуса'ть
grayling	ха'риус
umber	ха'риус
unexpectedly	нежданно
frenzy	исступле'ние
philanderer	ба'бник
womanizer	ба'бник
lag	отстава'ние
immoderate	неуме'ренный
excessive	неуме'ренный
intemperate	неуме'ренный
given to excess	неуме'ренный
lasso	арка'н
human rights activist	правозащи'тник
report	рапортова'ть
jam	затере'ть
give one no chance	затере'ть
soil	затере'ть
make dirty	затере'ть
creep up	приползти'
crawl up	приползти'
hide	попря'таться
hippodrome	ипподро'м
racecourse	ипподро'м
whistle	просвисте'ть
consolidation	уплотне'ние
concentration	уплотне'ние
compression	уплотне'ние
infiltration	уплотне'ние
hardening	уплотне'ние
oil-cloth	клеёнчатый
oilskin	клеёнчатый
competitor	соиска'тель
self-propelled	самохо'дный
destruction	разоре'ние
ravage	разоре'ние
ruin	разоре'ние
puff away	попы'хивать
therapeutist	терапе'вт
physician	терапе'вт
general practitioner	терапе'вт
bury	уткну'ть
hide	уткну'ть
grey-headed	седовла'сый
grey-haired	седовла'сый
plateau	плато'
tableland	плато'
have a hair-do	причёсываться
ruin	искове'ркать
spoil	искове'ркать
distort	искове'ркать
mangle	искове'ркать
dissatisfaction	неудовлетворённость
discontent	неудовлетворённость
Romanian	румы'н
anxiety	трево'жность
uneasiness	трево'жность
take a mouthful	отхлёбывать
take a sip	отхлёбывать
gratifying	отра'дный
pleasant	отра'дный
comforting	отра'дный
principality	кня'жество
princedom	кня'жество
defame	поро'чить
cover with shame	поро'чить
smear	поро'чить
discredit	поро'чить
derogate	поро'чить
painful	удруча'ющий
oppressive	удруча'ющий
shiver	зноби'ть
be feverish	зноби'ть
pathogenic	патоге'нный
pathogenous	патоге'нный
dirigible	дирижа'бль
airship	дирижа'бль
precedent	прецеде'нт
smooth out	сгла'дить
act of terrorism	тера'кт
blow through	продува'ть
scavenge	продува'ть
lassitude	исто'ма
languor	исто'ма
unattractive	непригля'дный
unsightly	непригля'дный
ungainly	непригля'дный
miserable	непригля'дный
jacket	жаке'т
movable	передвижно'й
mobile	передвижно'й
itinerant	передвижно'й
fling	вве'ргнуть
plunge	вве'ргнуть
jump	запры'гнуть
hopp	запры'гнуть
leap	запры'гнуть
creation	сотворе'ние
making	сотворе'ние
fumes	чад
smoke	чад
intoxication	чад
numeral	чи'сленный
numerical	чи'сленный
toy-ship	кора'блик
nautilus	кора'блик
argonaut	кора'блик
bore	наску'чить
annoy	наску'чить
please	наску'чить
see enough	нагляде'ться
sprat	ки'лька
spiced sprats	ки'лька
Cuban	куби'нец
starch	накрахма'лить
fit	прила'дить
adapt	прила'дить
adjust	прила'дить
warning	предостереже'ние
caution	предостереже'ние
stripe	лампа'с
deliberate	нарочи'тый
intentional	нарочи'тый
pennant	вы'мпел
unit	вы'мпел
dropped message bag	вы'мпел
discount	учётный
go down	съезжа'ть
come down	съезжа'ть
move	съезжа'ть
felt	во'йлочный
elastic	пружи'нистый
springy	пружи'нистый
bran	о'труби
accumulate	копи'ться
tremendous	бо'льшущий
huge	бо'льшущий
drag	дотащи'ть
carry	дотащи'ть
suggestibility	внуша'емость
bard	бард
abstain	возде'рживаться
refrain	возде'рживаться
decline	возде'рживаться
forbear	возде'рживаться
dissuade	отговори'ть
talk	отговори'ть
ridicule	высме'ивать
make fun	высме'ивать
deride	высме'ивать
scoff	высме'ивать
flow	наплы'в
influx	наплы'в
inrush	наплы'в
excrescence	наплы'в
fade-in	наплы'в
stage	сцени'ческий
blued	воронёный
stamp	клейми'ть
brand	клейми'ть
stigmatize	клейми'ть
praise to the skies	расхва'ливать
aqueduct	акведу'к
tavern	таве'рна
thicken	сгусти'ть
condense	сгусти'ть
oval	ова'л
ear	поча'ток
cop	поча'ток
bemoan	доса'довать
bewail	доса'довать
comb	гребёнка
rack	гребёнка
wake up	пробужда'ть
awake	пробужда'ть
waken	пробужда'ть
rouse	пробужда'ть
bag	то'рба
swelling	припу'хлость
intumescence	припу'хлость
marker pen	флома'стер
felt-tip marker	флома'стер
felt-tip pen	флома'стер
defect	непола'дка
fault	непола'дка
disagreement	непола'дка
quarrel	непола'дка
tow	па'кля
oakum	па'кля
hang down	отви'снуть
droop	отви'снуть
abide	обрета'ться
summer lightning	зарни'ца
a lot	про'рва
a mass	про'рва
masses	про'рва
glutton	про'рва
push	пихну'ть
elbow	пихну'ть
shove	пихну'ть
russula	сырое'жка
lyric poetry	ли'рика
lyricism	ли'рика
lyrics	ли'рика
nitrogen	азо'т
somatic	сомати'ческий
Adjective of верблюд	верблю'жий
mock	насмеха'ться
jeer	насмеха'ться
gibe	насмеха'ться
deride	насмеха'ться
shy	стесни'тельный
diffident	стесни'тельный
inconvenient	стесни'тельный
embarrassing	стесни'тельный
treat	трактова'ть
discuss	трактова'ть
interpret	трактова'ть
spontaneity	непосре'дственность
ingenuousness	непосре'дственность
frankness	непосре'дственность
stir up	вороши'ть
turn up	вороши'ть
origin	первоисто'чник
source	первоисто'чник
strange	сторо'нний
foreign	сторо'нний
harmless creature	ове'чка
eat	въе'сться
affected	наи'гранный
put on	наи'гранный
assumed	наи'гранный
simulated	наи'гранный
feigned	наи'гранный
pucker	смо'рщить
wrinkle	смо'рщить
contract	смо'рщить
crease	смо'рщить
deep	беспробу'дный
heavy	беспробу'дный
habitual	беспробу'дный
unrestrained	беспробу'дный
change	разменя'ть
drought	за'суха
bridge	бридж
barque	барк
bark	барк
least	наиме'нее
tapestry	гобеле'н
apathy	апа'тия
astrologer	астро'лог
archbishop	архиепи'скоп
date	дати'ровать
zoological	зоологи'ческий
brutish	зоологи'ческий
bestial	зоологи'ческий
stop up	заку'порить
cork up	заку'порить
shut up	заку'порить
quick-tempered	запа'льчивый
vehement	запа'льчивый
regulate	упоря'дочить
put in order	упоря'дочить
enjoy oneself	повесели'ться
make merry	повесели'ться
nurse	ня'нечка
motorway	автостра'да
motor highway	автостра'да
trunk-road	автостра'да
superhighway	автостра'да
riff-raff	шу'шера
rubbish	шу'шера
meet	съезжа'ться
assemble	съезжа'ться
come together	съезжа'ться
gather	съезжа'ться
sanitary	оздорови'тельный
correct	корректи'ровать
proof-read	корректи'ровать
charred log	головня'
smut	головня'
brand	головня'
foreign	инозе'мный
petrol pump	бензоколо'нка
filling station	бензоколо'нка
petrol station	бензоколо'нка
gas station	бензоколо'нка
intrigues	ко'зни
machinations	ко'зни
crafty designs	ко'зни
tactless	беста'ктный
clumsy	беста'ктный
improper	беста'ктный
originality	своеобра'зие
peculiarity	своеобра'зие
embroidery	вы'шивка
entreat	упроси'ть
beg	упроси'ть
beseech	упроси'ть
prevail	упроси'ть
immovable	недви'жимый
bend	искорёжить
warp	искорёжить
echo	отголо'сок
hang oneself	ве'шаться
weigh oneself	ве'шаться
incognito	инкогнито
interlocutress	собесе'дница
interlocutrix	собесе'дница
bespatter	заброса'ть
pelt	заброса'ть
shower	заброса'ть
fill	заброса'ть
fill up	заброса'ть
cover	заброса'ть
mislay	заброса'ть
neglect	заброса'ть
abandon	заброса'ть
give up	заброса'ть
supply	заброса'ть
pleura	пле'вра
interlace	переплета'ться
interweave	переплета'ться
shrilly	визгливо
drag over	перета'скивать
carry over	перета'скивать
drag	перета'скивать
lug	перета'скивать
carry	перета'скивать
swell	вспу'хнуть
become swollen	вспу'хнуть
Babylonian	вавило'нский
comb out thoroughly	прочеса'ть
comb	прочеса'ть
switch	переключа'ть
contrivance	ухищре'ние
shift	ухищре'ние
device	ухищре'ние
relativity	относи'тельность
rags	ве'тошь
old clothes	ве'тошь
stretch oneself out	разле'чься
sprawl	разле'чься
shame	стыди'ть
put to shame	стыди'ть
count	просчита'ть
spend accounts the whole evening	просчита'ть
he spent	просчита'ть
sat up	просчита'ть
the whole evening counting	просчита'ть
find out	прослы'шать
hear about	прослы'шать
heroism	геро'йство
act of heroism	геро'йство
filling	начи'нка
stuffing	начи'нка
housekeeper	эконо'м
steward	эконо'м
economist	эконо'м
anthology	альмана'х
literary miscellany	альмана'х
almanac	альмана'х
mishap	злоключе'ние
misadventure	злоключе'ние
self-defence	самооборо'на
of diminished responsibility	невменя'емый
beside oneself	невменя'емый
crazy	невменя'емый
driving	вожде'ние
navigation	вожде'ние
steering	вожде'ние
flying	вожде'ние
piloting	вожде'ние
barbarism	ва'рварство
barbarity	ва'рварство
vandalism	ва'рварство
simulator	симуля'нт
malingerer	симуля'нт
finishing	отде'лка
trimming	отде'лка
finish	отде'лка
decoration	отде'лка
trimmings	отде'лка
fixing	вста'вка
framing	вста'вка
mounting	вста'вка
insertion	вста'вка
inset	вста'вка
front	вста'вка
dicky	вста'вка
portable	портати'вный
have a dance	потанцева'ть
dance	потанцева'ть
disrespect	неуваже'ние
lack of respect	неуваже'ние
make a hole	продыря'вить
hole	продыря'вить
pierce	продыря'вить
clientele	клиенту'ра
customers	клиенту'ра
woman-doctor	до'кторша
manuscript	рукопи'сный
remove	устраня'ть
eliminate	устраня'ть
manufacturer	фабрика'нт
factory owner	фабрика'нт
odds	фо'ра
alien	иноплане'тный
from another planet	иноплане'тный
unrecognizability	неузнава'емость
raise from the dead	воскреси'ть
revive	воскреси'ть
resuscitate	воскреси'ть
reanimate	воскреси'ть
recall	воскреси'ть
become covered with hoar-frost	заи'ндеветь
tasteless	безвку'сный
vulgar	безвку'сный
insipid	безвку'сный
unload	разгрузи'ть
discharge	разгрузи'ть
relieve	разгрузи'ть
Adjective of атлас	а'тласный
agaric	шампиньо'н
field mushroom	шампиньо'н
enrapture	восхища'ть
delight	восхища'ть
ravish	восхища'ть
soil all over	перепа'чкать
make dirty all over	перепа'чкать
increase	умножа'ть
multiply	умножа'ть
augment	умножа'ть
young-looking	моложа'вый
young for his age	моложа'вый
cling	лепи'ться
sloping	пока'тый
slanting	пока'тый
build	сооружа'ть
erect	сооружа'ть
contain	вмести'ть
accommodate	вмести'ть
seat	вмести'ть
hold	вмести'ть
get	вмести'ть
trolley	дрези'на
hand car	дрези'на
section car	дрези'на
furuncle	фуру'нкул
boil	фуру'нкул
hammock	гама'к
tie up	подвяза'ть
bridle	узда'
curb	узда'
drag-net	бре'день
vampire	вурдала'к
slave-holding	рабовладе'льческий
fallen	па'дший
vocal	речево'й
speech	речево'й
drinking-bout	попо'йка
carouse	попо'йка
perishable	бре'нный
transitory	бре'нный
fleeting	бре'нный
frail	бре'нный
elastic	эласти'чный
flexible	эласти'чный
endurance	выно'сливость
stamina	выно'сливость
hardiness	выно'сливость
staying power	выно'сливость
fortitude	выно'сливость
man of courage	храбре'ц
brave spirit	храбре'ц
sonnet	соне'т
rut	колдо'бина
pot-hole	колдо'бина
scout	дозорный
periscope	периско'п
in turn	попереме'нно
by turns	попереме'нно
alternately	попереме'нно
twaddler	трепа'ч
prattler	трепа'ч
pierce	вонза'ться
go into	вонза'ться
fracture	изло'м
break	изло'м
dessert	десе'рт
fall heavily	бу'хнуться
scold	брани'ть
reprove	брани'ть
rebuke	брани'ть
abuse	брани'ть
curse	брани'ть
rail	брани'ть
call names	брани'ть
dominating	домини'рующий
zavalinka	зава'линка
contain	вмеща'ть
accommodate	вмеща'ть
seat	вмеща'ть
hold	вмеща'ть
get	вмеща'ть
prodigious	умопомрачи'тельный
shower	закида'ть
fill	закида'ть
fill up	закида'ть
cover	закида'ть
stealthily	крадучись
smuggler	контрабанди'ст
contrabandist	контрабанди'ст
overfall	перепа'д
bend	сгиба'ть
crook	сгиба'ть
curve	сгиба'ть
fold	сгиба'ть
bow	сгиба'ть
client	клие'нтка
customer	клие'нтка
monster	и'зверг
cruel person	и'зверг
mutuality	взаи'мность
reciprocity	взаи'мность
a bit early	рановато
keep	побере'чь
take care	побере'чь
look	побере'чь
slyboots	хитре'ц
ripen	созрева'ть
mature	созрева'ть
mark out	трасси'ровать
trace	трасси'ровать
boorish	ха'мский
shake loose	расшата'ть
make rickety	расшата'ть
slacken	расшата'ть
shatter	расшата'ть
impair	расшата'ть
carbon monoxide	уга'р
carbon monoxide poisoning	уга'р
charcoal poisoning	уга'р
intoxication	уга'р
waste	уга'р
quick	учащённый
quickened	учащённый
hateful	посты'лый
repellent	посты'лый
drag away	уволо'чь
steal	уволо'чь
practise	упражня'ться
train	упражня'ться
Byelorussian	белору'с
thistle	чертополо'х
designer	диза'йнер
enclose	городи'ть
fence	городи'ть
wash	обмыва'ть
bathe	обмыва'ть
Adjective of пальма	па'льмовый
rival	сопе'рница
foreign-policy	внешнеполити'ческий
of foreign policy	внешнеполити'ческий
Fan	фана'т
fanatic	фана'т
Adjective of буфет	буфетный
confidential	конфиденциа'льный
private	конфиденциа'льный
perfect oneself	соверше'нствоваться
not in the least	нима'ло
not at all	нима'ло
loom	замая'чить
come into view	замая'чить
epicentre	эпице'нтр
catch up	прихва'тывать
seize up	прихва'тывать
take	прихва'тывать
borrow	прихва'тывать
fasten	прихва'тывать
touch	прихва'тывать
well-wisher	доброжела'тель
petty-bourgeois	мелкобуржуа'зный
nationality	наро'дность
people	наро'дность
national character	наро'дность
national roots	наро'дность
folk character	наро'дность
mass meeting	массо'вка
excursion	массо'вка
crowd scene	массо'вка
scatter	раски'дывать
stretch out	раски'дывать
spread	раски'дывать
pitch	раски'дывать
set up	раски'дывать
counter-intelligence agent	контрразве'дчик
severity	суро'вость
sternness	суро'вость
rigour	суро'вость
blackhead	у'горь
eel	у'горь
grig	у'горь
take a sip	пригу'бить
taste	пригу'бить
health-resort visitor	куро'ртник
holiday-maker	куро'ртник
toga	то'га
wear out and make dirty	замы'згать
bend down	пригну'ть
bow	пригну'ть
money-box	копи'лка
business man	деле'ц
operator	деле'ц
peasant	селя'нин
villager	селя'нин
excite	взвинти'ть
work up	взвинти'ть
sonata	сона'та
water-lily	кувши'нка
trinket	безделу'шка
knick-knack	безделу'шка
preceding dawn	предрассве'тный
heralding dawn	предрассве'тный
wipe	вы'стирать
clean	вы'стирать
erase	вы'стирать
blot out	вы'стирать
rub out	вы'стирать
obliterate	вы'стирать
rub sore	вы'стирать
wash	вы'стирать
launder	вы'стирать
snatch	ца'пнуть
seize	ца'пнуть
scratch	ца'пнуть
Boob	си'ська
Adjective of бутылка	буты'лочный
suffer	претерпе'ть
undergo	претерпе'ть
border	бро'вка
edge	бро'вка
kerb	бро'вка
atrophy	атрофи'я
shout	покрича'ть
scold	покрича'ть
it is not easy	трудновато
unlock	отпира'ть
open	отпира'ть
sieve	решето'
tempt	искуша'ть
seduce	искуша'ть
drying oil	олифа
ovary	яи'чник
delinquency	правонаруше'ние
